page_id,page_name,disclaimer,amount_spent_ron,party,affil,label,notes,link_ad_library,link_fb_page
223060261122134,Victor Banţa,Victor Banţa,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=223060261122134,https://www.facebook.com/223060261122134
398758109987947,Life service pro,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=398758109987947,https://www.facebook.com/398758109987947
100437578998635,Ionică Negru,Ionică Negru,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=100437578998635,https://www.facebook.com/100437578998635
290269608146649,RefleqtMedia,RefleqtMedia,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=290269608146649,https://www.facebook.com/290269608146649
237026119483881,D'accua,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=237026119483881,https://www.facebook.com/237026119483881
158714780827513,UNFPA,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=158714780827513,https://www.facebook.com/158714780827513
116798521395407,Andreka Adrian-Dan,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=116798521395407,https://www.facebook.com/116798521395407
280839538440596,Asociația Pentru Dezvoltarea Culturală Și Socială a României - Columna,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=280839538440596,https://www.facebook.com/280839538440596
100394821676884,Imperya_ar,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=100394821676884,https://www.facebook.com/100394821676884
122096827388017280,Physically kid8,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=122096827388017280,https://www.facebook.com/122096827388017280
117819682960920,Debilitative Coryzas Weeps,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=117819682960920,https://www.facebook.com/117819682960920
114235440119945,PNL Florești,PNL Florești,100,PNL,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=114235440119945,https://www.facebook.com/114235440119945
19746387261,Humane Society International,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=19746387261,https://www.facebook.com/19746387261
105505234643262,Veridica,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=105505234643262,https://www.facebook.com/105505234643262
103470155467118,Tom Crosshill,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=103470155467118,https://www.facebook.com/103470155467118
205812236163015,Unibet,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=205812236163015,https://www.facebook.com/205812236163015
447190641807734,Nazra,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=447190641807734,https://www.facebook.com/447190641807734
401922883159760,INCO,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=401922883159760,https://www.facebook.com/401922883159760
288900171128994,SANADOR,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=288900171128994,https://www.facebook.com/288900171128994
169668580256319,Royal Hospital Bucharest,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=169668580256319,https://www.facebook.com/169668580256319
1540424712881304,Alpha Sibiu - Mioara Țuțu,Alpha Sibiu - Mioara Țuțu,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1540424712881304,https://www.facebook.com/1540424712881304
100800892932490,Curierul de Cluj,Curierul de Cluj,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=100800892932490,https://www.facebook.com/100800892932490
231358076729550,Antena 3 Suceava,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=231358076729550,https://www.facebook.com/231358076729550
200685456467478,Ionel Apostol,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=200685456467478,https://www.facebook.com/200685456467478
104003848632296,Civitera - Asociatia pentru cetatenie activa,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=104003848632296,https://www.facebook.com/104003848632296
390707930791419,Marco Badea,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=390707930791419,https://www.facebook.com/390707930791419
619670068478233,Asociația Arca Lex,Asociația Arca Lex,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=619670068478233,https://www.facebook.com/619670068478233
350692391458618,Rux Andra,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=350692391458618,https://www.facebook.com/350692391458618
147547541961576,Council of the European Union,Council of the European Union,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=147547541961576,https://www.facebook.com/147547541961576
182438747492,Mai Mult Verde,Asociația Mai Mult Verde,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=182438747492,https://www.facebook.com/182438747492
112130176975380,Radu Ghidău,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=112130176975380,https://www.facebook.com/112130176975380
419572961238262,LittMoo,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=419572961238262,https://www.facebook.com/419572961238262
100643244745397,"Adrian Zorlescu - candidat AUR, Președinția CJ Gorj",These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=100643244745397,https://www.facebook.com/100643244745397
110302184163951,Joker Joker,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=110302184163951,https://www.facebook.com/110302184163951
1844701205779787,Unexplained on Gaia,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1844701205779787,https://www.facebook.com/1844701205779787
1660733167472215,Sindicatul Impact Botosani,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1660733167472215,https://www.facebook.com/1660733167472215
416862018186036,Forumul Cehilor din România - Fórum Čechů v Rumunsku,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=416862018186036,https://www.facebook.com/416862018186036
106748905606698,Zeno Daniel Sustac,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=106748905606698,https://www.facebook.com/106748905606698
436100999578856,Carlos Herrera,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=436100999578856,https://www.facebook.com/436100999578856
102880234429991,Ethics in Progress - Research Journal,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=102880234429991,https://www.facebook.com/102880234429991
100595103059963,Ortodocși.ro,Ortodocși.ro,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=100595103059963,https://www.facebook.com/100595103059963
113417321635189,Alexandru Marius Motohonu,Alexandru Marius Motohonu,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=113417321635189,https://www.facebook.com/113417321635189
1436863846617920,Ultima Ora- Stiri Vaslui,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1436863846617920,https://www.facebook.com/1436863846617920
375590079577205,Mihai Stanca,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=375590079577205,https://www.facebook.com/375590079577205
225821407273471,PNL Râmnicu Vâlcea,PNL Râmnicu Vâlcea,100,PNL,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=225821407273471,https://www.facebook.com/225821407273471
671798636217002,URSA Romania,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=671798636217002,https://www.facebook.com/671798636217002
115870858052280,GUM Consulting,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=115870858052280,https://www.facebook.com/115870858052280
1389533664705167,HealthTech Forum,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1389533664705167,https://www.facebook.com/1389533664705167
602127763220671,Corneliu MOETH Official,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=602127763220671,https://www.facebook.com/602127763220671
224215914451886,REI Grup,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=224215914451886,https://www.facebook.com/224215914451886
626987914308883,PlanetCare,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=626987914308883,https://www.facebook.com/626987914308883
148411315013091,Beniamin Veciunca,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=148411315013091,https://www.facebook.com/148411315013091
234475456417998,Pagina adolescenților întârziați,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=234475456417998,https://www.facebook.com/234475456417998
494713893714163,REPER Bihor,Atelierul de internet SRL,100,REPER,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=494713893714163,https://www.facebook.com/494713893714163
452347451533991,Frontiers for Young Minds,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=452347451533991,https://www.facebook.com/452347451533991
409556965577631,Fanaca Adrian,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=409556965577631,https://www.facebook.com/409556965577631
102552298383998,Boehringer Ingelheim,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=102552298383998,https://www.facebook.com/102552298383998
165049506909281,UJmag.ro,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=165049506909281,https://www.facebook.com/165049506909281
102211979093712,EdHeroes,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=102211979093712,https://www.facebook.com/102211979093712
116990088348992,unteatru,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=116990088348992,https://www.facebook.com/116990088348992
172802309398509,European Jewish Congress,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=172802309398509,https://www.facebook.com/172802309398509
105414165682759,Asociatia START Creativ,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=105414165682759,https://www.facebook.com/105414165682759
428413533684165,Jfl133,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=428413533684165,https://www.facebook.com/428413533684165
105312228363292,Psiholog Doina Chiosa,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=105312228363292,https://www.facebook.com/105312228363292
101749628198714,Promova,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=101749628198714,https://www.facebook.com/101749628198714
110424737023609,JCC Romania,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=110424737023609,https://www.facebook.com/110424737023609
505394069643275,Financiarul,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=505394069643275,https://www.facebook.com/505394069643275
960310370664830,Primăria Constanța,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=960310370664830,https://www.facebook.com/960310370664830
724872544575897,Coders Lab - Academia de IT,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=724872544575897,https://www.facebook.com/724872544575897
105752395334324,You Hold the Golden Key to Change Your Life by Sandy Money,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=105752395334324,https://www.facebook.com/105752395334324
753325611352173,IUF - International University Fair - Romania,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=753325611352173,https://www.facebook.com/753325611352173
114435378390000,Jean-Pierre C.R. Vanhoutte,Partidul Romania in Actiune,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=114435378390000,https://www.facebook.com/114435378390000
1376761405984258,Csíki Jazz,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1376761405984258,https://www.facebook.com/1376761405984258
435781739616706,David Eugen Eduard,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=435781739616706,https://www.facebook.com/435781739616706
108728368564859,Scoala Postliceala Georgiana,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=108728368564859,https://www.facebook.com/108728368564859
110496507751674,Ziarul liga dreptăţii,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=110496507751674,https://www.facebook.com/110496507751674
929076940766527,Statistici Vizuale,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=929076940766527,https://www.facebook.com/929076940766527
675979395796221,Frontul Comun pentru Dreptul la Locuire,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=675979395796221,https://www.facebook.com/675979395796221
155686391109024,Fundația Comunitară București,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=155686391109024,https://www.facebook.com/155686391109024
260579990472249,Mihai Beța,Beta Mihai Andrei,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=260579990472249,https://www.facebook.com/260579990472249
189503657577409,Ovidiu Boldor,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=189503657577409,https://www.facebook.com/189503657577409
372554809274757,portiadecitit1,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=372554809274757,https://www.facebook.com/372554809274757
451460511380572,Dumitru Moinescu,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=451460511380572,https://www.facebook.com/451460511380572
185486954657546,Robert Hristache,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=185486954657546,https://www.facebook.com/185486954657546
107514905357808,REPER București,Partiudl REPER - Filiala București,100,REPER,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=107514905357808,https://www.facebook.com/107514905357808
